User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
515,45.0,Male,UK,95.87,2021-11-10,Home & Kitchen
516,22.0,,France,159.24,2021-11-15,Books
517,64.0,Male,Germany,282.03,,Books
518,66.0,Other,France,,2023-09-09,Home & Kitchen
519,47.0,Other,Australia,104.17,2021-12-30,
520,63.0,Other,France,451.82,2023-06-05,Beauty
521,,Female,UK,59.1,2022-08-21,Electronics
522,22.0,Female,France,202.44,2020-07-09,Sports
523,29.0,Male,Germany,382.69,2022-08-30,Books
524,33.0,Other,Australia,444.85,2022-10-10,Clothing
525,43.0,Male,USA,171.34,2021-11-10,Clothing
526,43.0,Other,Australia,86.4,2023-08-13,Home & Kitchen
527,65.0,,USA,369.82,2020-07-07,Books
528,38.0,Female,Germany,387.42,,Home & Kitchen
529,56.0,Other,Australia,,2021-05-27,Home & Kitchen
530,53.0,Female,Australia,74.07,,Electronics
531,50.0,Other,Australia,,2021-08-09,Home & Kitchen
532,47.0,Male,Australia,211.56,,Books
533,54.0,Other,UK,457.74,2022-05-10,Electronics
534,40.0,Female,Canada,206.88,2022-09-22,Clothing
535,27.0,Other,Australia,225.75,2020-05-22,Electronics
536,22.0,Male,UK,67.76,,Books
537,53.0,Other,Germany,163.86,2020-07-12,Beauty
538,51.0,Female,Australia,203.42,2021-06-05,Sports
539,69.0,Male,France,,2023-12-27,Electronics
540,48.0,Female,Australia,221.6,2023-03-08,
541,27.0,Other,,171.48,2022-11-19,Sports
542,,Female,USA,402.9,2023-07-26,Electronics
543,,Other,France,58.02,2022-02-28,Electronics
544,18.0,Male,Australia,,2022-12-01,Home & Kitchen
545,22.0,Female,Australia,358.44,2023-06-05,Sports
546,62.0,Female,,124.68,2021-02-20,Beauty
547,21.0,Other,UK,46.22,2023-05-09,Sports
548,,Female,Germany,421.71,,Electronics
549,41.0,Female,USA,128.47,2021-11-20,Books
550,33.0,Male,Australia,77.05,2021-01-02,Books
551,19.0,Other,Germany,182.72,2021-08-20,Sports
552,66.0,Other,USA,,2021-07-13,Home & Kitchen
553,45.0,Male,USA,,2022-03-15,Home & Kitchen
554,49.0,Male,USA,488.36,2021-12-18,Books
555,44.0,Other,Australia,441.01,2022-05-08,Home & Kitchen
556,37.0,Male,UK,437.12,2023-09-11,Electronics
557,41.0,Male,Australia,,2022-04-02,Electronics
558,29.0,Male,Australia,481.62,2020-11-05,Sports
559,67.0,Other,Germany,343.59,2021-12-03,Beauty
560,52.0,Male,Canada,416.84,2023-10-16,Clothing
561,50.0,Female,Canada,,2021-06-11,Books
562,,Female,Canada,84.51,2021-10-01,Books
563,68.0,Other,Germany,444.01,2023-08-19,Clothing
564,60.0,Male,France,245.78,2021-11-27,Home & Kitchen
565,54.0,,Germany,484.43,,Electronics
566,29.0,Other,USA,131.16,2023-07-26,Electronics
567,20.0,Female,Australia,496.23,2021-10-14,Books
568,18.0,,France,115.1,2020-11-16,Books
569,50.0,Other,USA,187.24,2020-10-30,
570,57.0,Female,Australia,,2021-06-02,Home & Kitchen
571,27.0,Other,Australia,,2022-07-15,Books
572,60.0,Female,USA,361.54,,Home & Kitchen
573,61.0,Female,Germany,240.74,2022-12-15,Clothing
574,46.0,Male,,,2020-07-10,Electronics
575,30.0,Male,France,250.54,2020-01-22,Books
576,,Female,,170.67,2022-04-10,
577,48.0,Other,UK,330.54,2020-03-20,Clothing
578,63.0,Other,Australia,95.23,2023-07-31,Beauty
579,,Male,Canada,199.99,2021-03-03,
580,68.0,Female,Australia,,2020-04-12,Books
581,67.0,Male,UK,48.99,2021-12-29,Sports
582,52.0,Female,Germany,303.16,2020-05-21,Clothing
583,40.0,Female,Australia,49.87,2022-10-06,Books
584,34.0,Male,France,82.71,2021-02-06,Sports
585,43.0,Other,Germany,,2022-08-13,Electronics
586,25.0,Male,UK,224.78,2022-02-08,Books
587,46.0,Female,USA,276.51,2022-03-29,Sports
588,43.0,Male,Australia,440.54,2022-01-09,Home & Kitchen
589,27.0,Other,Germany,409.53,2020-06-10,Books
590,43.0,Other,Australia,444.55,2021-08-16,Beauty
591,51.0,Female,France,310.05,2020-08-03,
592,68.0,Male,Australia,,,Books
593,58.0,Other,,232.3,2022-07-03,
594,24.0,,Canada,371.21,2020-09-07,Sports
595,21.0,Other,Germany,263.04,2021-12-25,Beauty
596,67.0,Female,UK,57.36,2023-12-04,Books
597,62.0,Female,Germany,75.26,2021-11-05,Clothing
598,28.0,,France,181.76,2023-09-04,Sports
599,,Female,,38.57,2021-01-22,Beauty
600,53.0,Other,Germany,123.42,,Books
601,42.0,,France,329.92,2021-05-29,Books
602,38.0,Other,Germany,11.15,2020-01-05,Electronics
603,,Other,France,304.03,,Home & Kitchen
604,27.0,Female,UK,387.32,2023-12-07,Electronics
605,54.0,Other,France,89.23,2021-01-09,Home & Kitchen
606,26.0,Other,UK,94.58,2020-10-01,Home & Kitchen
607,41.0,Male,UK,19.28,2023-10-26,Electronics
608,52.0,Male,France,258.66,2022-07-01,Beauty
609,66.0,Male,Germany,329.02,2022-07-12,Clothing
610,52.0,Female,Australia,231.17,,Books
611,65.0,Male,Canada,197.78,2023-11-18,
612,53.0,Other,Australia,229.93,2021-10-22,
613,35.0,Female,France,391.86,2021-09-19,Beauty
614,66.0,Female,Germany,21.59,2020-01-04,Beauty
615,56.0,Female,UK,392.99,2021-06-17,Electronics
616,49.0,Female,USA,334.84,2021-02-09,Clothing
617,41.0,Other,Canada,124.51,2023-12-07,Sports
618,40.0,Other,Australia,264.75,2023-04-27,Sports
619,49.0,Male,Germany,29.4,2020-11-12,Beauty
620,54.0,Female,Canada,,2021-06-22,Clothing
621,29.0,Male,USA,91.15,2023-12-25,Sports
622,66.0,Other,USA,16.04,2020-12-05,Sports
623,30.0,Female,USA,181.76,2021-06-02,
624,,Other,Australia,364.43,2023-12-24,Electronics
625,42.0,Male,,460.91,2022-07-12,Electronics
626,52.0,Other,Canada,332.82,2023-12-21,Beauty
627,58.0,Female,France,203.98,2021-11-21,Sports
628,47.0,Female,USA,499.75,2022-08-29,Electronics
629,34.0,Male,Germany,,2022-08-30,Electronics
630,66.0,Female,,,2021-09-06,Sports
631,37.0,Other,France,234.52,2023-08-16,
632,65.0,Other,USA,254.93,2022-12-13,Beauty
633,42.0,,USA,180.64,2023-03-31,
634,39.0,Other,France,349.27,2022-05-06,Electronics
635,30.0,Male,France,,2020-07-29,Beauty
636,36.0,Other,Germany,257.62,2021-03-22,Home & Kitchen
637,66.0,Male,France,252.56,2020-03-10,Clothing
638,53.0,Other,Germany,412.77,2023-08-17,Electronics
639,29.0,Male,UK,463.85,2022-12-27,Electronics
640,58.0,Other,UK,333.32,,Home & Kitchen
641,36.0,Other,,156.16,2023-03-23,Books
642,29.0,Male,USA,346.36,2021-04-06,Beauty
643,26.0,Female,Canada,129.43,2023-06-01,Books
644,24.0,Female,USA,483.44,2021-01-02,Beauty
645,,Female,France,412.07,2023-04-27,Clothing
646,31.0,Male,Germany,218.44,2021-01-20,Sports
647,48.0,Female,USA,393.25,2020-02-10,Electronics
648,,Female,UK,207.28,2021-11-15,Home & Kitchen
649,36.0,Male,,41.93,2022-09-07,Sports
650,64.0,Female,France,354.85,2022-02-20,Sports
651,33.0,Female,USA,205.28,2021-11-07,Books
652,22.0,Female,Australia,,2021-05-31,Electronics
653,52.0,Male,USA,156.75,2023-02-27,
654,29.0,Male,,422.45,2021-11-18,Home & Kitchen
655,42.0,Female,Germany,341.82,2022-11-11,Electronics
656,,Female,Germany,427.4,2020-02-10,Sports
657,38.0,Male,Australia,149.48,2020-06-01,Sports
658,53.0,Female,Canada,233.37,2021-07-11,Clothing
659,40.0,Male,Australia,412.45,2023-10-05,Books
660,33.0,Female,,323.69,2022-10-29,Clothing
661,56.0,Male,France,183.16,2022-12-06,Clothing
662,62.0,,UK,258.44,2020-11-25,Electronics
663,59.0,Other,UK,498.07,2022-01-22,
664,56.0,Male,France,372.21,2020-01-03,Books
665,,Other,USA,309.19,2022-02-14,Sports
666,48.0,Female,,414.82,2023-12-03,Books
667,22.0,Male,Canada,223.81,,Electronics
668,52.0,Male,UK,475.28,2022-03-21,Electronics
669,40.0,Female,UK,278.25,2020-08-30,Beauty
670,46.0,Female,Australia,166.8,2023-12-28,Clothing
671,60.0,Male,UK,47.58,2023-12-12,Beauty
672,28.0,Female,France,190.97,2020-08-06,Electronics
673,35.0,Male,UK,286.48,2020-07-19,Books
674,64.0,Female,UK,353.11,2021-01-28,
675,29.0,,Australia,438.18,2021-08-23,Clothing
676,26.0,Female,France,472.26,2020-09-25,Clothing
677,27.0,Female,USA,,2022-04-15,Books
678,61.0,Other,UK,,2020-05-03,Clothing
679,34.0,Other,,,,Home & Kitchen
680,,Other,UK,90.17,2022-06-26,Home & Kitchen
681,24.0,Female,Canada,275.07,2020-10-07,Books
682,63.0,Male,France,170.74,2022-10-04,Sports
683,30.0,Female,UK,43.32,2022-02-05,Beauty
684,57.0,Other,Canada,,2021-03-08,Sports
685,59.0,Female,USA,380.81,2021-02-03,
686,26.0,Other,USA,309.65,2022-05-20,Books
687,67.0,Other,Australia,358.99,2022-10-22,Clothing
688,44.0,Male,Australia,344.21,2020-11-24,Clothing
689,19.0,Male,Australia,71.48,2021-09-26,Home & Kitchen
690,22.0,,Canada,80.02,2021-01-17,Electronics
691,46.0,Other,USA,129.98,,
692,54.0,Female,Australia,202.55,2020-11-27,Electronics
693,55.0,Other,Germany,,2020-06-11,Home & Kitchen
694,,Female,Australia,338.58,2020-05-29,Electronics
695,25.0,Other,USA,131.31,2021-07-13,Beauty
696,65.0,Male,Germany,32.71,2021-09-17,Home & Kitchen
697,62.0,Male,Canada,343.69,2021-07-29,Beauty
698,18.0,Other,Germany,314.53,2022-08-20,Sports
699,39.0,Female,USA,339.5,2020-05-29,Home & Kitchen
700,,Female,UK,134.28,2022-12-06,Books
701,,Female,Germany,260.9,2020-12-27,Sports
702,24.0,Other,USA,184.04,2021-01-08,Clothing
703,42.0,Other,Australia,,2022-02-09,Books
704,62.0,Male,UK,39.35,2020-04-04,Books
705,21.0,Male,Canada,141.34,2023-01-29,Beauty
706,53.0,Other,Canada,303.46,2023-11-14,Books
707,,Male,France,106.59,2022-08-11,Electronics
708,,,Canada,337.99,2020-03-22,Electronics
709,36.0,Female,France,72.7,2021-09-24,Clothing
710,61.0,Other,Canada,16.29,2022-06-21,Electronics
711,56.0,Female,Canada,432.43,2022-09-22,Books
712,,Other,Canada,170.05,,Beauty
713,27.0,Female,France,82.64,2020-01-03,Home & Kitchen
714,43.0,Other,Australia,90.49,2020-01-13,Clothing
715,36.0,Female,France,443.52,,Clothing
716,56.0,Female,Germany,328.94,2021-09-08,Books
717,20.0,Male,USA,478.39,2023-09-30,Sports
718,62.0,Male,USA,401.02,2020-06-14,Electronics
719,30.0,Male,Australia,384.93,,Sports
720,67.0,Male,USA,,2020-02-29,Books
721,45.0,Male,Canada,411.3,2021-01-16,Sports
722,,Male,,209.26,2023-01-01,Books
723,45.0,Other,USA,414.37,2022-02-28,Electronics
724,25.0,Other,France,,2021-10-22,Electronics
725,58.0,Male,Germany,340.83,2023-02-20,Clothing
726,56.0,Other,,168.21,,Sports
727,18.0,Male,Germany,317.2,2023-08-05,Sports
728,20.0,Other,USA,255.86,2021-05-30,Sports
729,30.0,Female,Australia,233.46,2021-04-25,Sports
730,45.0,,,,2020-08-24,Beauty
731,66.0,Other,France,254.68,2021-12-20,Home & Kitchen
732,42.0,Other,Germany,20.83,2020-06-20,Clothing
733,,Female,France,315.1,2023-11-09,Clothing
734,55.0,Male,France,,2020-07-25,Home & Kitchen
735,23.0,Other,UK,443.17,2023-03-19,Beauty
736,61.0,Other,France,318.18,2021-07-24,Sports
737,62.0,Female,France,,2022-03-15,Home & Kitchen
738,49.0,Male,UK,64.27,2023-03-20,Beauty
739,62.0,Other,Canada,84.81,,Sports
740,,Female,Canada,109.57,2023-06-09,Home & Kitchen
741,38.0,Male,Australia,,2021-05-02,Clothing
742,33.0,Male,UK,158.33,2021-01-17,
743,38.0,Other,Australia,159.62,2022-08-15,
744,28.0,Other,Australia,379.02,2023-10-29,Books
745,54.0,Other,France,209.16,2021-11-28,Sports
746,53.0,Other,Australia,37.0,2023-06-24,Home & Kitchen
747,52.0,Female,USA,294.64,2023-03-09,Sports
748,,Female,Germany,69.38,2021-09-15,Electronics
749,37.0,Other,USA,287.97,2023-11-26,Sports
750,35.0,Male,,390.92,2021-12-07,Home & Kitchen
751,64.0,Other,France,465.1,2020-05-04,Sports
752,58.0,Male,Germany,,2020-12-21,Beauty
753,66.0,Male,Australia,155.46,,Books
754,31.0,,Germany,327.97,2022-10-02,Books
755,32.0,Female,Australia,161.15,2021-05-27,Home & Kitchen
756,48.0,Male,Canada,228.26,2021-09-24,Home & Kitchen
757,18.0,Male,,14.94,2021-08-23,Sports
758,20.0,Female,France,348.28,2022-10-20,Clothing
759,33.0,Male,Australia,442.22,2023-07-20,Books
760,40.0,Male,Australia,488.55,2023-04-15,Books
761,,Other,Germany,,2023-11-30,Electronics
762,,Male,France,20.73,2020-04-23,Electronics
763,27.0,Male,Australia,327.67,2022-07-17,Clothing
764,49.0,Male,Canada,,2020-01-27,Books
765,33.0,Male,USA,469.26,2023-12-12,Home & Kitchen
766,25.0,Male,Australia,451.56,2021-08-21,Books
767,55.0,Female,Germany,494.08,2021-08-14,Home & Kitchen
768,29.0,Male,Canada,431.66,2020-06-28,Home & Kitchen
769,41.0,,France,275.71,2021-07-20,
770,45.0,Female,Australia,358.88,2020-09-03,Books
771,25.0,Female,Canada,482.52,,Sports
772,45.0,Male,Canada,291.17,2023-12-28,Books
773,53.0,Male,,420.79,2023-06-10,Books
774,43.0,Male,Canada,471.39,2022-08-16,Beauty
775,25.0,Other,Canada,287.42,2022-02-20,Electronics
776,67.0,Other,,83.78,2022-09-12,Clothing
777,,Male,UK,,2022-06-08,Sports
778,45.0,Female,France,62.08,2023-10-24,Sports
779,54.0,Male,,240.78,2023-04-06,Sports
780,58.0,Female,,,2022-12-27,Home & Kitchen
781,,Female,Germany,310.6,2022-02-15,Clothing
782,44.0,Female,Germany,244.02,2022-01-16,
783,34.0,Male,France,486.66,2020-12-10,Home & Kitchen
784,26.0,Male,Canada,149.2,2020-02-21,Sports
785,50.0,Female,UK,437.54,2022-03-15,
786,37.0,,USA,54.66,2021-08-14,Home & Kitchen
787,30.0,Other,Australia,302.95,2021-11-23,Beauty
788,45.0,,Australia,325.92,2023-03-09,Sports
789,65.0,Female,Canada,,2021-02-12,Sports
790,46.0,Male,France,254.0,2020-11-30,Electronics
791,30.0,Female,Australia,102.63,2023-07-28,Clothing
792,63.0,Other,France,187.65,2021-02-08,Books
793,52.0,Male,UK,139.72,2020-05-01,Books
794,23.0,Female,UK,212.46,2021-10-08,Beauty
795,35.0,Female,France,,2021-11-19,Books
796,68.0,Other,Canada,314.41,2022-11-28,Electronics
797,22.0,Female,Canada,423.34,2020-03-15,
798,,Male,Canada,455.46,2022-05-14,Sports
799,42.0,Other,Australia,233.98,2020-08-04,
800,19.0,Other,USA,48.89,2023-06-23,Books
801,27.0,Male,USA,399.55,2022-01-12,Beauty
802,47.0,Other,Canada,241.19,2021-02-21,Clothing
803,67.0,Female,France,275.49,2023-05-11,Clothing
804,62.0,Female,UK,299.92,2021-10-17,Sports
805,,,Germany,335.59,2022-05-13,Beauty
806,50.0,Male,UK,445.6,2022-03-18,Electronics
807,,Female,UK,476.31,,Sports
808,35.0,Male,Germany,470.38,2021-03-25,Beauty
809,49.0,Female,Canada,405.68,2023-06-05,Electronics
810,64.0,Female,UK,445.17,2020-04-12,Beauty
811,66.0,Other,Germany,29.58,,Home & Kitchen
812,28.0,Other,Australia,425.31,2022-02-28,Clothing
813,38.0,Male,France,40.77,2023-10-12,Books
814,43.0,Other,France,374.37,2022-06-19,Clothing
815,,,,88.83,,Sports
816,39.0,Female,Canada,183.25,2023-07-14,Beauty
817,44.0,Male,UK,96.17,2020-04-28,Beauty
818,66.0,Male,UK,224.51,2020-09-20,Electronics
819,,Female,USA,208.81,2023-07-23,Home & Kitchen
820,50.0,Other,France,28.79,2022-12-18,Home & Kitchen
821,51.0,Other,Canada,416.1,2023-10-02,Electronics
822,,Male,Germany,427.82,2022-09-15,Electronics
823,52.0,Male,Canada,394.82,2021-10-26,Electronics
824,,Female,UK,424.57,2020-07-04,Home & Kitchen
825,38.0,Female,France,376.69,2023-02-12,Clothing
826,65.0,Male,,,2022-02-25,Clothing
827,23.0,Female,Australia,290.31,2022-06-11,
828,45.0,Male,Canada,293.41,2020-12-27,Beauty
829,34.0,Male,USA,430.66,2022-09-25,Home & Kitchen
830,22.0,Other,UK,177.96,2020-08-23,Books
831,48.0,Male,Germany,29.79,2023-07-10,Sports
832,22.0,Female,Canada,376.18,2022-12-10,Home & Kitchen
833,55.0,,Australia,131.02,2020-12-16,Books
834,20.0,Other,UK,239.75,2021-02-20,Sports
835,40.0,Female,France,124.02,2022-04-22,Clothing
836,54.0,Female,Canada,414.41,2022-01-13,Electronics
837,54.0,Female,USA,479.36,2022-10-02,Beauty
838,27.0,Male,Canada,,2020-01-13,Sports
839,27.0,Other,UK,120.52,2023-11-18,Beauty
840,36.0,Male,UK,98.83,2022-05-30,Electronics
841,34.0,Male,USA,338.24,2022-03-16,Books
842,38.0,Male,Australia,,2020-07-31,Beauty
843,31.0,Male,UK,,2020-09-26,Home & Kitchen
844,26.0,Other,Canada,82.75,2022-09-10,Home & Kitchen
845,63.0,Other,Australia,210.29,2022-11-29,Electronics
846,18.0,Male,USA,155.1,2022-02-12,Sports
847,,Female,UK,307.54,2020-06-29,Sports
848,62.0,Other,UK,112.53,2023-07-12,Beauty
849,30.0,Male,Canada,309.33,2022-10-13,Books
850,21.0,Female,UK,191.98,2020-04-15,Home & Kitchen
851,18.0,Female,Canada,176.42,2022-04-12,Electronics
852,66.0,Male,France,156.25,2021-05-01,Clothing
853,57.0,,Australia,338.55,2021-02-07,Beauty
854,49.0,Female,Canada,283.4,2021-01-24,Home & Kitchen
855,51.0,Other,Germany,426.6,2021-08-30,Home & Kitchen
856,45.0,Other,UK,124.6,,Books
857,,Female,France,24.86,2020-05-02,Home & Kitchen
858,25.0,Male,Australia,,2022-02-27,Books
859,56.0,Female,USA,174.96,2020-02-06,Books
860,43.0,Female,Germany,93.93,2021-12-10,Clothing
861,51.0,Other,USA,46.34,2022-02-05,Beauty
862,20.0,Male,Germany,,,Sports
863,67.0,Other,France,340.08,2022-07-05,Home & Kitchen
864,29.0,,Australia,377.03,2021-08-19,Books
865,18.0,Male,,202.37,2020-04-01,Books
866,61.0,,France,241.63,2020-04-09,Sports
867,22.0,Male,Germany,378.96,2022-09-03,Sports
868,47.0,Male,Canada,179.59,,Books
869,47.0,Male,Australia,393.46,2021-01-28,Home & Kitchen
870,34.0,Female,USA,483.85,2021-08-16,Beauty
871,65.0,Female,Canada,440.84,2022-04-13,Home & Kitchen
872,,Female,Canada,229.53,2022-06-04,Beauty
873,40.0,Other,UK,291.86,2022-10-01,Home & Kitchen
874,32.0,Male,USA,359.63,2021-05-19,
875,54.0,Male,Germany,177.9,2023-02-14,Home & Kitchen
876,38.0,Female,UK,400.62,2022-02-28,Beauty
877,31.0,Male,UK,221.27,,Home & Kitchen
878,19.0,Other,France,424.19,,Home & Kitchen
879,28.0,Male,Germany,131.09,2023-12-20,Sports
880,68.0,Male,Canada,10.63,2021-04-14,Electronics
881,56.0,Other,Australia,318.18,2020-05-13,Electronics
882,55.0,Female,Canada,228.69,2022-05-27,Home & Kitchen
883,51.0,Female,Canada,34.61,2023-04-18,Electronics
884,,Male,France,246.37,2021-11-07,Home & Kitchen
885,67.0,Other,Canada,88.44,2020-07-30,Sports
886,51.0,Female,USA,316.73,2021-08-07,Home & Kitchen
887,,Female,,225.3,2023-12-07,Clothing
888,47.0,Female,Canada,89.71,2020-12-22,Books
889,32.0,Male,USA,208.91,2021-03-28,Sports
890,44.0,Other,,120.19,2023-12-29,Beauty
891,68.0,Male,UK,328.28,2023-01-05,Clothing
892,51.0,Female,Germany,,2023-07-30,Clothing
893,69.0,Other,France,411.9,2021-06-20,Books
894,,Male,Canada,12.01,2021-02-24,Clothing
895,,Female,UK,204.69,2020-05-30,Books
896,41.0,Female,Germany,310.45,2021-05-17,Home & Kitchen
897,32.0,Male,Germany,16.19,2022-06-06,Sports
898,47.0,Female,,111.84,2022-08-05,
899,59.0,Female,USA,167.07,2022-01-12,Sports
900,68.0,Other,USA,15.81,2021-05-29,Books
901,,Female,,275.61,2020-11-30,Books
902,,Male,Canada,317.28,2021-08-06,Clothing
903,46.0,,UK,117.62,2023-12-06,Sports
904,21.0,Male,Canada,274.02,2023-07-02,Clothing
905,27.0,Female,France,499.57,2023-05-26,Home & Kitchen
906,34.0,Other,Germany,444.03,2020-07-26,Clothing
907,27.0,Other,Germany,,2023-08-06,Sports
908,34.0,Other,USA,68.3,2022-05-01,Books
909,37.0,Other,France,,2021-07-30,Clothing
910,41.0,Male,Australia,126.37,2023-08-01,Clothing
911,22.0,,France,45.08,2021-12-08,Books
912,51.0,Female,Canada,131.0,,Books
913,23.0,Other,France,35.28,2020-08-19,Sports
914,19.0,Female,USA,267.31,,Home & Kitchen
915,30.0,Male,Canada,247.67,2022-05-30,Beauty
916,,Female,UK,8.13,2021-08-26,Sports
917,60.0,Male,Canada,243.85,2020-11-27,Clothing
918,,Male,UK,,2022-03-22,Sports
919,28.0,Female,Australia,304.82,2020-07-25,Sports
920,68.0,Male,Canada,485.2,2020-12-26,Books
921,64.0,Male,Germany,491.43,2023-10-06,Home & Kitchen
922,40.0,Male,Australia,265.83,2021-01-07,Beauty
923,33.0,Male,UK,423.37,2023-01-29,Home & Kitchen
924,48.0,Other,USA,47.16,,Sports
925,28.0,Female,Australia,267.92,2020-05-10,Books
926,33.0,Other,Australia,341.06,2021-06-12,Books
927,25.0,Male,Australia,,2023-06-25,Clothing
928,21.0,,UK,119.21,2023-10-30,Electronics
929,57.0,Male,,,2023-11-20,Clothing
930,21.0,Female,Canada,196.4,2020-03-18,Beauty
931,42.0,Other,Germany,325.58,2020-02-10,Clothing
932,20.0,Female,Australia,495.9,2020-09-14,Clothing
933,49.0,Male,Canada,122.08,2023-04-19,Electronics
934,20.0,Female,Canada,459.31,2020-10-16,Books
935,44.0,Female,Germany,38.79,,Books
936,46.0,Other,Canada,465.84,2021-09-15,Home & Kitchen
937,49.0,Male,Germany,417.02,2023-06-12,
938,67.0,Female,USA,15.37,2021-12-14,Sports
939,68.0,Other,,152.6,2021-07-05,Beauty
940,36.0,Female,France,30.22,2021-12-11,Sports
941,38.0,Male,Germany,497.78,,Sports
942,22.0,Female,Germany,216.78,2022-04-02,Home & Kitchen
943,35.0,Female,France,332.78,2020-03-14,Home & Kitchen
944,45.0,Female,Germany,120.92,2020-01-05,Clothing
945,59.0,Female,UK,,,Books
946,39.0,Male,Canada,140.72,2020-04-27,Home & Kitchen
947,38.0,Other,Canada,133.81,2022-01-13,Electronics
948,23.0,Other,USA,160.73,2021-10-22,Clothing
949,18.0,Female,USA,233.93,2023-08-30,Electronics
950,22.0,,France,14.17,2023-05-09,Electronics
951,58.0,Male,UK,300.93,2022-01-18,Books
952,29.0,Male,USA,20.67,2021-03-05,Electronics
953,43.0,Male,,271.91,2021-10-28,Electronics
954,63.0,Male,USA,231.65,2020-06-07,Beauty
955,51.0,Male,USA,125.06,2021-11-11,Electronics
956,,Female,Germany,168.24,2023-08-17,Electronics
957,31.0,Other,USA,354.3,2023-12-14,Clothing
958,43.0,Other,France,9.75,,Clothing
959,62.0,Female,Canada,161.74,2022-12-21,Books
960,44.0,Other,France,341.75,2022-10-12,Books
961,26.0,Male,France,80.38,2021-10-22,Beauty
962,43.0,,Australia,282.39,2023-03-31,Electronics
963,64.0,Other,UK,,2023-01-14,Sports
964,39.0,Male,,81.61,,Electronics
965,64.0,Male,Australia,387.28,2023-07-22,Electronics
966,47.0,Other,Germany,136.93,,Beauty
967,,Female,France,191.01,2023-02-21,Books
968,65.0,Other,UK,366.36,2022-05-19,
969,34.0,Other,Canada,93.86,2022-10-15,Books
970,43.0,Other,Canada,268.21,2021-09-07,Clothing
971,53.0,Other,UK,459.32,2022-12-08,Books
972,18.0,Female,France,279.14,,Beauty
973,,Female,France,29.18,2022-07-22,Home & Kitchen
974,66.0,Male,Germany,296.9,,Electronics
975,52.0,Male,Germany,49.63,2022-01-31,Home & Kitchen
976,69.0,Other,Australia,144.65,2021-08-05,
977,32.0,Male,Canada,425.59,2020-09-27,Beauty
978,64.0,Female,Germany,10.48,2023-03-22,Books
979,39.0,Male,UK,43.12,2023-09-02,Sports
980,31.0,Male,Canada,,2021-12-27,Beauty
981,,Male,France,499.7,2021-03-09,Clothing
982,45.0,Other,Canada,149.47,2021-06-05,Beauty
983,40.0,Male,USA,82.85,2021-09-03,Home & Kitchen
984,31.0,Female,Canada,276.96,2022-05-18,Beauty
985,41.0,Female,,,2022-08-03,Books
986,,Female,,227.56,2021-05-04,Electronics
987,62.0,Female,France,473.59,2022-03-20,Books
